0	1	2	
80	112	99	
99	112	102	
81	91	94	
81	94	113	
81	113	91	
91	113	94	
81	91	97	
81	97	113	
81	113	91	
91	113	97	
81	94	100	
81	100	113	
81	113	94	
94	113	100	
81	97	103	
81	103	113	
81	113	97	
97	113	103	
81	100	103	
81	103	113	
81	113	100	
100	113	103	
82	92	94	
82	94	114	
82	114	92	
92	114	94	
82	92	98	
82	98	114	
82	114	92	
92	114	98	
82	94	100	
82	100	114	
82	114	94	
94	114	100	
82	98	104	
82	104	114	
82	114	98	
98	114	104	
82	100	104	
82	104	114	
82	114	100	
100	114	104	
83	95	97	
83	97	115	
83	115	95	
95	115	97	
83	95	101	
83	101	115	
83	115	95	
95	115	101	
83	97	103	
83	103	115	
83	115	97	
97	115	103	
83	101	105	
83	105	115	
83	115	101	
101	115	105	
83	103	105	
83	105	115	
83	115	103	
103	115	105	
84	96	98	
84	98	116	
84	116	96	
96	116	98	
84	96	102	
84	102	116	
84	116	96	
96	116	102	
84	98	104	
84	104	116	
84	116	98	
98	116	104	
84	102	106	
84	106	116	
84	116	102	
102	116	106	
84	104	106	
84	106	116	
84	116	104	
104	116	106	
85	99	101	
85	101	117	
85	117	99	
99	117	101	
85	99	102	
85	102	117	
85	117	99	
99	117	102	
85	101	105	
85	105	117	
85	117	101	
101	117	105	
85	102	106	
85	106	117	
85	117	102	
102	117	106	
85	105	106	
85	106	117	
85	117	105	
105	117	106	
86	100	103	
86	103	118	
86	118	100	
100	118	103	
86	100	104	
86	104	118	
86	118	100	
100	118	104	
86	103	105	
86	105	118	
86	118	103	
103	118	105	
86	104	106	
86	106	118	
86	118	104	
104	118	106	
86	105	106	
86	106	118	
86	118	105	
105	118	106	
87	88	107	
87	107	108	
87	108	88	
88	108	107	
87	89	107	
87	107	109	
87	109	89	
89	109	107	
87	91	108	
87	108	109	
87	109	91	
91	109	108	
87	107	108	
87	108	109	
87	109	107	
107	109	108	
88	90	107	
88	107	110	
88	110	90	
90	110	107	
88	92	108	
88	108	110	
88	110	92	
92	110	108	
88	107	108	
88	108	110	
88	110	107	
107	110	108	
89	93	107	
89	107	111	
89	111	93	
93	111	107	
89	95	109	
89	109	111	
89	111	95	
95	111	109	
89	107	109	
89	109	111	
89	111	107	
107	111	109	
90	93	107	
90	107	112	
90	112	93	
93	112	107	
90	96	110	
90	110	112	
90	112	96	
96	112	110	
90	107	110	
90	110	112	
90	112	107	
107	112	110	
91	94	108	
91	108	113	
91	113	94	
94	113	108	
91	97	109	
91	109	113	
91	113	97	
97	113	109	
91	108	109	
91	109	113	
91	113	108	
108	113	109	
92	94	108	
92	108	114	
92	114	94	
94	114	108	
92	98	110	
92	110	114	
92	114	98	
98	114	110	
92	108	110	
92	110	114	
92	114	108	
108	114	110	
93	99	111	
93	111	112	
93	112	99	
99	112	111	
93	107	111	
93	111	112	
93	112	107	
107	112	111	
94	100	113	
94	113	114	
94	114	100	
100	114	113	
94	108	113	
94	113	114	
94	114	108	
108	114	113	
95	97	109	
95	109	115	
95	115	97	
97	115	109	
95	101	111	
95	111	115	
95	115	101	
101	115	111	
95	109	111	
95	111	115	
95	115	109	
109	115	111	
96	98	110	
96	110	116	
96	116	98	
98	116	110	
96	102	112	
96	112	116	
96	116	102	
102	116	112	
96	110	112	
96	112	116	
96	116	110	
110	116	112	
97	103	113	
97	113	115	
97	115	103	
103	115	113	
97	109	113	
97	113	115	
97	115	109	
109	115	113	
98	104	114	
98	114	116	
98	116	104	
104	116	114	
98	110	114	
98	114	116	
98	116	110	
110	116	114	
99	101	111	
99	111	117	
99	117	101	
101	117	111	
99	102	112	
99	112	117	
99	117	102	
102	117	112	
99	111	112	
99	112	117	
99	117	111	
111	117	112	
100	103	113	
100	113	118	
100	118	103	
103	118	113	
100	104	114	
100	114	118	
100	118	104	
104	118	114	
100	113	114	
100	114	118	
100	118	113	
113	118	114	
101	105	115	
101	115	117	
101	117	105	
105	117	115	
101	111	115	
101	115	117	
101	117	111	
111	117	115	
102	106	116	
102	116	117	
102	117	106	
106	117	116	
102	112	116	
102	116	117	
102	117	112	
112	117	116	
103	105	115	
103	115	118	
103	118	105	
105	118	115	
103	113	115	
103	115	118	
103	118	113	
113	118	115	
104	106	116	
104	116	118	
104	118	106	
106	118	116	
104	114	116	
104	116	118	
104	118	114	
114	118	116	
105	106	117	
105	117	118	
105	118	106	
106	118	117	
105	115	117	
105	117	118	
105	118	115	
115	118	117	
106	116	117	
106	117	118	
106	118	116	
116	118	117	
107	108	109	
107	109	119	
107	119	108	
108	119	109	
107	108	110	
107	110	119	
107	119	108	
108	119	110	
107	109	111	
107	111	119	
107	119	109	
109	119	111	
107	110	112	
107	112	119	
107	119	110	
110	119	112	
107	111	112	
107	112	119	
107	119	111	
111	119	112	
108	109	113	
108	113	119	
108	119	109	
109	119	113	
108	110	114	
108	114	119	
108	119	110	
110	119	114	
108	113	114	
108	114	119	
108	119	113	
113	119	114	
109	111	115	
109	115	119	
109	119	111	
111	119	115	
109	113	115	
109	115	119	
109	119	113	
113	119	115	
110	112	116	
110	116	119	
110	119	112	
112	119	116	
110	114	116	
110	116	119	
110	119	114	
114	119	116	
111	112	117	
111	117	119	
111	119	112	
112	119	117	
111	115	117	
111	117	119	
111	119	115	
115	119	117	
112	116	117	
112	117	119	
112	119	116	
116	119	117	
113	114	118	
113	118	119	
113	119	114	
114	119	118	
113	115	118	
113	118	119	
113	119	115	
115	119	118	
114	116	118	
114	118	119	
114	119	116	
116	119	118	
115	117	118	
115	118	119	
115	119	117	
117	119	118	
116	117	118	
116	118	119	
116	119	117	
117	119	118
